2025-08-14 18:04:20,098 - __main__ - INFO - ==================================================
2025-08-14 18:04:20,098 - __main__ - INFO - Kalshi Terminal Starting
2025-08-14 18:04:20,098 - __main__ - INFO - ==================================================
2025-08-14 18:04:20,098 - __main__ - INFO - Starting Kalshi Terminal Orchestrator
2025-08-14 18:04:20,098 - __main__ - INFO - Initializing infrastructure
2025-08-14 18:04:20,100 - core.state.redis_store - INFO - Connected to Redis
2025-08-14 18:04:20,100 - __main__ - INFO - Infrastructure initialized
2025-08-14 18:04:20,100 - __main__ - INFO - Starting venue adapters
2025-08-14 18:04:20,100 - __main__ - INFO - Starting Kalshi adapter
2025-08-14 18:04:20,129 - __main__ - INFO - Kalshi adapter started
2025-08-14 18:04:20,129 - __main__ - INFO - Started 1 adapters
2025-08-14 18:04:20,129 - adapters.kalshi.adapter - INFO - Starting Kalshi adapter
2025-08-14 18:04:20,129 - adapters.kalshi.adapter - INFO - Discovering target markets
2025-08-14 18:04:32,345 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 4700
2025-08-14 18:04:32,514 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 4800
2025-08-14 18:04:32,694 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 4900
2025-08-14 18:04:32,852 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5000
2025-08-14 18:04:33,237 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5100
2025-08-14 18:04:33,560 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5200
2025-08-14 18:04:33,895 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5300
2025-08-14 18:04:34,220 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5400
2025-08-14 18:04:34,419 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5500
2025-08-14 18:04:34,604 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5600
2025-08-14 18:04:34,918 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5700
2025-08-14 18:04:35,118 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5800
2025-08-14 18:04:35,425 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 5900
2025-08-14 18:04:35,582 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6000
2025-08-14 18:04:35,738 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6100
2025-08-14 18:04:36,055 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6200
2025-08-14 18:04:36,375 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6300
2025-08-14 18:04:36,530 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6400
2025-08-14 18:04:36,839 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6500
2025-08-14 18:04:37,150 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6600
2025-08-14 18:04:37,319 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6700
2025-08-14 18:04:37,484 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6800
2025-08-14 18:04:37,801 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 6900
2025-08-14 18:04:37,972 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7000
2025-08-14 18:04:38,274 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7100
2025-08-14 18:04:38,461 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7200
2025-08-14 18:04:38,770 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7300
2025-08-14 18:04:38,926 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7400
2025-08-14 18:04:39,112 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7500
2025-08-14 18:04:39,336 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7600
2025-08-14 18:04:39,498 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7700
2025-08-14 18:04:39,657 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7800
2025-08-14 18:04:39,952 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 7900
2025-08-14 18:04:40,106 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8000
2025-08-14 18:04:40,334 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8100
2025-08-14 18:04:40,489 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8200
2025-08-14 18:04:40,651 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8300
2025-08-14 18:04:40,807 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8400
2025-08-14 18:04:41,120 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8500
2025-08-14 18:04:41,412 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8600
2025-08-14 18:04:41,641 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8700
2025-08-14 18:04:41,823 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8800
2025-08-14 18:04:42,031 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 8900
2025-08-14 18:04:42,325 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9000
2025-08-14 18:04:42,617 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9100
2025-08-14 18:04:42,772 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9200
2025-08-14 18:04:42,929 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9300
2025-08-14 18:04:43,216 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9400
2025-08-14 18:04:43,370 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9500
2025-08-14 18:04:43,525 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9600
2025-08-14 18:04:43,853 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9700
2025-08-14 18:04:44,099 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9800
2025-08-14 18:04:44,296 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 9900
2025-08-14 18:04:44,578 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10000
2025-08-14 18:04:44,826 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10100
2025-08-14 18:04:45,128 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10200
2025-08-14 18:04:45,347 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10300
2025-08-14 18:04:45,521 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10400
2025-08-14 18:04:45,678 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10500
2025-08-14 18:04:45,863 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10600
2025-08-14 18:04:46,143 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10700
2025-08-14 18:04:46,300 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10800
2025-08-14 18:04:46,458 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 10900
2025-08-14 18:04:46,614 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11000
2025-08-14 18:04:46,901 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11100
2025-08-14 18:04:47,072 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11200
2025-08-14 18:04:47,243 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11300
2025-08-14 18:04:47,421 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11400
2025-08-14 18:04:47,631 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11500
2025-08-14 18:04:47,827 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11600
2025-08-14 18:04:48,161 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11700
2025-08-14 18:04:48,327 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11800
2025-08-14 18:04:48,650 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 11900
2025-08-14 18:04:48,816 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12000
2025-08-14 18:04:48,997 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12100
2025-08-14 18:04:49,163 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12200
2025-08-14 18:04:49,425 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12300
2025-08-14 18:04:49,634 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12400
2025-08-14 18:04:49,919 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12500
2025-08-14 18:04:50,086 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12600
2025-08-14 18:04:50,420 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12700
2025-08-14 18:04:50,642 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12800
2025-08-14 18:04:50,878 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 12900
2025-08-14 18:04:51,052 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13000
2025-08-14 18:04:51,312 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13100
2025-08-14 18:04:51,495 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13200
2025-08-14 18:04:51,712 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13300
2025-08-14 18:04:51,937 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13400
2025-08-14 18:04:52,193 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13500
2025-08-14 18:04:52,361 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13600
2025-08-14 18:04:52,619 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13700
2025-08-14 18:04:52,799 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13800
2025-08-14 18:04:53,058 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 13900
2025-08-14 18:04:53,217 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14000
2025-08-14 18:04:53,410 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14100
2025-08-14 18:04:53,585 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14200
2025-08-14 18:04:53,745 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14300
2025-08-14 18:04:53,907 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14400
2025-08-14 18:04:54,436 - adapters.kalshi.client - INFO - Fetched 100 markets, total: 14500
2025-08-14 18:04:54,723 - adapters.kalshi.adapter - INFO - Discovered 14539 total open markets
2025-08-14 18:04:54,723 - adapters.kalshi.adapter - INFO - Auto-discovered 50 markets: ['KXTRUMPMENTIONDURATION-AUG1625-6', 'KXTRUMPMENTIONDURATION-AUG1625-5', 'KXTRUMPMENTIONDURATION-AUG1625-4', 'KXTRUMPMENTIONDURATION-AUG1625-3', 'KXTRUMPMENTIONDURATION-AUG1625-2', 'KXTRUMPMENTIONDURATION-AUG1625-1', 'KXNEWOUTBREAKPHEICCHIK-25', 'KXNEWOUTBREAKPCHIK-25', 'KXFDAAPPROVAL-25-TNX', 'KXTRUMPMENTION-25AUG16-CANCEL']...
2025-08-14 18:04:54,742 - adapters.kalshi.adapter - INFO - Discovered 50 target markets
2025-08-14 18:04:54,756 - adapters.kalshi.adapter - INFO - Book state: DISCONNECTED -> CONNECTING
2025-08-14 18:04:54,757 - adapters.kalshi.client - INFO - Connecting to Kalshi WebSocket: wss://api.elections.kalshi.com/trade-api/ws/v2
2025-08-14 18:04:54,913 - adapters.kalshi.client - INFO - Kalshi WebSocket connected successfully
2025-08-14 18:04:54,914 - adapters.kalshi.adapter - INFO - Kalshi WebSocket connected
2025-08-14 18:04:54,914 - adapters.kalshi.adapter - INFO - Book state: CONNECTING -> WAIT_SNAPSHOT
2025-08-14 18:04:54,914 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-6
2025-08-14 18:04:55,015 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-5
2025-08-14 18:04:55,116 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-4
2025-08-14 18:04:55,217 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-3
2025-08-14 18:04:55,317 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-2
2025-08-14 18:04:55,419 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-1
2025-08-14 18:04:55,520 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXNEWOUTBREAKPHEICCHIK-25
2025-08-14 18:04:55,621 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXNEWOUTBREAKPCHIK-25
2025-08-14 18:04:55,723 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXFDAAPPROVAL-25-TNX
2025-08-14 18:04:55,823 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CANCEL
2025-08-14 18:04:55,925 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-WW
2025-08-14 18:04:56,026 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-WD
2025-08-14 18:04:56,126 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-TR
2025-08-14 18:04:56,227 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-TA
2025-08-14 18:04:56,328 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-RE
2025-08-14 18:04:56,429 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-PX
2025-08-14 18:04:56,530 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-OI
2025-08-14 18:04:56,631 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NU
2025-08-14 18:04:56,732 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NO
2025-08-14 18:04:56,833 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-JA
2025-08-14 18:04:56,934 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-IR
2025-08-14 18:04:57,035 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-IN
2025-08-14 18:04:57,136 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-DC
2025-08-14 18:04:57,238 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-DB
2025-08-14 18:04:57,339 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-ZEL
2025-08-14 18:04:57,439 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-SA
2025-08-14 18:04:57,541 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NA
2025-08-14 18:04:57,642 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-MI
2025-08-14 18:04:57,743 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-KI
2025-08-14 18:04:57,843 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-HE
2025-08-14 18:04:57,945 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-GA
2025-08-14 18:04:58,045 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EUR
2025-08-14 18:04:58,146 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EL
2025-08-14 18:04:58,248 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CR
2025-08-14 18:04:58,349 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-BID
2025-08-14 18:04:58,450 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-AUT
2025-08-14 18:04:58,551 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-EN
2025-08-14 18:04:58,652 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CEA
2025-08-14 18:04:58,754 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-BO
2025-08-14 18:04:58,857 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXWNBA7FIGS-25
2025-08-14 18:04:58,957 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXRTNOBODY2-82
2025-08-14 18:04:59,059 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXRTNOBODY2-78
2025-08-14 18:04:59,160 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T75000
2025-08-14 18:04:59,262 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T50000
2025-08-14 18:04:59,364 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXPAYROLLS-25AUG-T25000
2025-08-14 18:04:59,464 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXFOMCVOTE-DISSENT-25OCT31
2025-08-14 18:04:59,566 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXODINVCTFINALS-25
2025-08-14 18:04:59,666 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-40
2025-08-14 18:04:59,768 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-35
2025-08-14 18:04:59,870 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXQUANTUM-30
2025-08-14 18:04:59,972 - adapters.kalshi.adapter - INFO - Subscribed to orderbooks for 50 markets
2025-08-14 18:04:59,972 - adapters.kalshi.client - INFO - Resubscribing to all markets after reconnection
2025-08-14 18:04:59,972 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-6
2025-08-14 18:05:00,173 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-5
2025-08-14 18:05:00,374 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-4
2025-08-14 18:05:00,576 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-3
2025-08-14 18:05:00,777 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-2
2025-08-14 18:05:00,978 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTIONDURATION-AUG1625-1
2025-08-14 18:05:01,181 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXNEWOUTBREAKPHEICCHIK-25
2025-08-14 18:05:01,384 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXNEWOUTBREAKPCHIK-25
2025-08-14 18:05:01,585 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXFDAAPPROVAL-25-TNX
2025-08-14 18:05:01,785 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-CANCEL
2025-08-14 18:05:01,987 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-WW
2025-08-14 18:05:02,188 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-WD
2025-08-14 18:05:02,390 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-TR
2025-08-14 18:05:02,590 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-TA
2025-08-14 18:05:02,792 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-RE
2025-08-14 18:05:02,993 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-PX
2025-08-14 18:05:03,194 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-OI
2025-08-14 18:05:03,395 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NU
2025-08-14 18:05:03,596 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-NO
2025-08-14 18:05:03,796 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-JA
2025-08-14 18:05:03,997 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-IR
2025-08-14 18:05:04,198 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-IN
2025-08-14 18:05:04,399 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-DC
2025-08-14 18:05:04,600 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-DB
2025-08-14 18:05:04,801 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-ZEL
2025-08-14 18:05:05,002 - adapters.kalshi.client - INFO - Subscribing to ['orderbook_delta'] for market: KXTRUMPMENTION-25AUG16-SA
